LATITUDE,LONGITUDE,BRIGHTNESS,ACQ_DATE,ACQ_TIME,suburb
-37.6222,147.9047,336.4,2019-11-28,345,DOUBLE BRIDGES
-37.6219,147.9157,320.1,2019-11-28,345,DOUBLE BRIDGES
-37.6236,147.8981,328.7,2019-11-28,345,DOUBLE BRIDGES
-37.6105,147.9147,314.8,2019-11-28,345,DOUBLE BRIDGES
-37.6122,147.89700000000002,316.4,2019-11-28,345,DOUBLE BRIDGES
-37.4665,147.6283,313.2,2019-11-28,346,STIRLING
-37.3717,148.2658,316.0,2019-11-28,346,W TREE
-37.4403,147.5585,309.1,2019-11-28,346,MARTHAVALE
-37.3369,148.2778,313.4,2019-11-28,346,W TREE
-37.3578,147.9434,315.8,2019-11-28,346,NUNNIONG
-37.2638,148.3302,313.9,2019-11-28,346,GELANTIPY
-36.5877,147.1627,317.9,2019-11-29,14,MONGANS BRIDGE
-36.8762,147.4256,322.2,2019-11-29,14,NELSE
-36.8975,147.4438,314.0,2019-11-29,14,GLEN VALLEY
-37.2556,148.3158,322.6,2019-11-29,14,GELANTIPY
-37.2572,148.3273,320.7,2019-11-29,14,GELANTIPY
-37.2589,148.3389,325.8,2019-11-29,14,GELANTIPY
-37.0594,146.9274,314.1,2019-11-29,14,SELWYN
-37.0612,146.9386,313.0,2019-11-29,14,SELWYN
-37.2907,148.2437,328.7,2019-11-29,14,BUTCHERS RIDGE
-37.3314,148.3993,323.4,2019-11-29,14,YALMY
-37.3318,148.2701,323.9,2019-11-29,14,W TREE
-37.3334,148.2814,327.0,2019-11-29,14,W TREE
-37.3409,148.2681,325.5,2019-11-29,14,W TREE
-37.3425,148.2795,325.4,2019-11-29,14,W TREE
-37.3499,148.2662,327.0,2019-11-29,14,W TREE
-37.3515,148.2775,322.7,2019-11-29,14,W TREE
-37.3583,148.2695,317.5,2019-11-29,14,W TREE
-37.3673,148.2675,339.1,2019-11-29,14,W TREE
-37.3737,148.3128,331.8,2019-11-29,14,W TREE
-37.3764,148.2654,402.0,2019-11-29,14,W TREE
-37.378,148.2767,352.6,2019-11-29,14,W TREE
-37.3812,148.2995,343.3,2019-11-29,14,W TREE
-37.3828,148.311,328.8,2019-11-29,14,W TREE
-37.3474,147.9328,326.0,2019-11-29,14,NUNNIONG
-37.349000000000004,147.944,346.0,2019-11-29,14,NUNNIONG
-37.3506,147.9554,338.3,2019-11-29,14,NUNNIONG
-37.3961,148.2729,333.8,2019-11-29,14,BUCHAN
-37.3977,148.2841,334.9,2019-11-29,14,BUCHAN
-37.3547,147.9195,335.7,2019-11-29,14,NUNNIONG
-37.3564,147.9307,335.7,2019-11-29,14,NUNNIONG
-37.3596,147.9533,323.7,2019-11-29,14,NUNNIONG
-37.3613,147.9646,329.1,2019-11-29,14,NUNNIONG
-37.3638,147.9175,317.8,2019-11-29,14,NUNNIONG
-37.3826,147.9833,350.7,2019-11-29,14,NUNNIONG
-37.3843,147.9947,319.7,2019-11-29,14,NUNNIONG
-37.399,147.9679,328.4,2019-11-29,14,REEDY FLAT
-37.4078,147.9717,327.0,2019-11-29,14,REEDY FLAT
-37.4152,147.9584,333.9,2019-11-29,14,REEDY FLAT
-37.4168,147.9697,328.0,2019-11-29,14,TIMBARRA
-37.4231,147.6299,331.0,2019-11-29,14,STIRLING
-37.4238,147.5714,326.5,2019-11-29,14,MARTHAVALE
-37.4382,147.5499,344.0,2019-11-29,14,MARTHAVALE
-37.4472,147.5479,326.8,2019-11-29,14,MARTHAVALE
-37.4489,147.5591,328.6,2019-11-29,14,MARTHAVALE
-37.4589,147.6269,324.5,2019-11-29,14,STIRLING
-37.4606,147.6382,334.3,2019-11-29,14,STIRLING
-37.6171,148.0183,338.8,2019-11-29,14,BUCHAN SOUTH
-37.6187,148.0297,328.1,2019-11-29,14,BUCHAN SOUTH
-37.6164,147.9481,327.6,2019-11-29,14,BUCHAN SOUTH
-37.6229,147.9936,327.0,2019-11-29,14,BUCHAN SOUTH
-37.6278,148.0277,331.6,2019-11-29,14,BUCHAN SOUTH
-37.6188,147.9006,324.1,2019-11-29,14,DOUBLE BRIDGES
-37.6623,148.0083,322.1,2019-11-29,14,NOWA NOWA
-37.6652,148.0009,323.2,2019-11-29,428,NOWA NOWA
-37.617,148.0199,331.1,2019-11-29,428,BUCHAN SOUTH
-37.6277,147.9053,326.8,2019-11-29,428,DOUBLE BRIDGES
-37.6173,147.9016,333.0,2019-11-29,428,DOUBLE BRIDGES
-37.6254,147.8988,332.6,2019-11-29,428,DOUBLE BRIDGES
-37.3915,148.2831,335.7,2019-11-29,428,W TREE
-37.3543,148.4159,320.3,2019-11-29,428,YALMY
-37.4341,148.002,374.6,2019-11-29,428,BUCHAN
-37.4207,148.0138,377.1,2019-11-29,428,BUCHAN
-37.4236,147.9984,365.3,2019-11-29,428,TIMBARRA
-37.4268,147.9822,345.6,2019-11-29,428,TIMBARRA
-37.4133,147.9942,318.4,2019-11-29,428,REEDY FLAT
-37.4164,147.9779,371.7,2019-11-29,428,REEDY FLAT
-37.4193,147.9627,378.6,2019-11-29,428,REEDY FLAT
-37.4192,148.0079,360.1,2019-11-29,428,BUCHAN
-37.4221,147.9922,328.9,2019-11-29,428,TIMBARRA
-37.4251,147.9762,347.8,2019-11-29,428,TIMBARRA
-37.4117,147.9878,331.6,2019-11-29,428,REEDY FLAT
-37.4147,147.9719,374.5,2019-11-29,428,REEDY FLAT
-37.4175,147.9567,374.5,2019-11-29,428,REEDY FLAT
-37.316,148.434,327.8,2019-11-29,428,YALMY
-37.4069,147.9538,340.7,2019-11-29,428,REEDY FLAT
-37.3082,148.4151,360.1,2019-11-29,428,YALMY
-37.3114,148.3982,378.7,2019-11-29,428,YALMY
-37.4534,147.5852,347.5,2019-11-29,428,MARTHAVALE
-37.4562,147.5696,369.0,2019-11-29,428,MARTHAVALE
-37.296,148.3588,336.1,2019-11-29,428,YALMY
-37.4459,147.5665,360.6,2019-11-29,428,MARTHAVALE
-37.4488,147.5511,360.2,2019-11-29,428,MARTHAVALE
-37.3707,147.909,323.7,2019-11-29,428,NUNNIONG
-37.4386,147.5474,370.1,2019-11-29,428,MARTHAVALE
-37.4414,147.5323,327.3,2019-11-29,428,MARTHAVALE
-37.3574,147.9205,342.1,2019-11-29,428,NUNNIONG
-37.4226,147.5744,334.5,2019-11-29,428,MARTHAVALE
-37.4254,147.5597,374.6,2019-11-29,428,MARTHAVALE
-37.4283,147.5437,360.6,2019-11-29,428,MARTHAVALE
-36.9055,146.7274,314.3,2019-11-29,429,DANDONGADALE
-36.6175,147.1348,328.6,2019-11-29,429,CORAL BANK
-36.6022,147.1595,333.1,2019-11-29,429,MONGANS BRIDGE
-36.5695,147.2782,339.9,2019-11-29,429,MITTA MITTA
-36.5892,147.1711,335.2,2019-11-29,429,ESKDALE
-36.5918,147.1572,351.7,2019-11-29,429,MONGANS BRIDGE
-36.5969,147.1292,345.7,2019-11-29,429,MONGANS BRIDGE
-36.5948,147.2341,307.0,2019-11-30,1258,MITTA MITTA
-36.5557,147.2676,305.3,2019-11-30,1258,ESKDALE
-36.5572,147.2561,317.4,2019-11-30,1258,ESKDALE
-36.551,147.2306,320.5,2019-11-30,1258,ESKDALE
-36.5525,147.2191,322.2,2019-11-30,1258,ESKDALE
-36.5434,147.2168,321.5,2019-11-30,1258,ESKDALE
-37.8074,144.7464,300.7,2019-12-02,45,TRUGANINA
-37.9171,145.15200000000002,303.2,2019-12-02,45,MULGRAVE
-37.4035,148.2862,308.5,2019-12-03,404,BUCHAN
-36.3819,145.4205,319.7,2019-12-04,32,SHEPPARTON
-37.4247,147.9935,308.6,2019-12-04,447,TIMBARRA
-37.3866,147.9919,312.2,2019-12-04,2337,NUNNIONG
-37.3803,147.9887,312.6,2019-12-04,2337,NUNNIONG
-37.4839,147.9565,307.0,2019-12-05,352,TIMBARRA
-37.4737,147.9542,303.0,2019-12-05,352,TIMBARRA
-37.4067,148.2845,318.5,2019-12-05,352,BUCHAN
-37.4095,148.2789,313.9,2019-12-05,352,BUCHAN
-37.431999999999995,147.9863,320.4,2019-12-05,352,TIMBARRA
-37.4226,147.584,313.1,2019-12-05,352,MARTHAVALE
-37.3145,148.3932,335.4,2019-12-05,352,YALMY
-36.6059,147.1164,314.0,2019-12-05,352,MONGANS BRIDGE
-37.4613,147.6356,303.7,2019-12-05,1317,STIRLING
-37.3991,147.989,309.7,2019-12-05,1317,REEDY FLAT
-37.4015,147.9754,302.8,2019-12-05,1317,REEDY FLAT
-37.3454,147.9452,301.8,2019-12-05,1317,NUNNIONG
-37.3077,148.3912,312.6,2019-12-06,20,YALMY
-37.3412,147.9404,323.4,2019-12-06,20,NUNNIONG
-37.3428,147.9528,314.7,2019-12-06,20,NUNNIONG
-37.404,148.2774,314.1,2019-12-06,20,BUCHAN
-37.4055,148.2894,313.2,2019-12-06,20,BUCHAN
-37.3771,147.9959,324.5,2019-12-06,20,NUNNIONG
-37.4049,147.9896,318.4,2019-12-06,20,REEDY FLAT
-37.4284,147.9794,317.0,2019-12-06,20,TIMBARRA
-37.43,147.9914,313.8,2019-12-06,20,TIMBARRA
-37.4733,147.9578,308.6,2019-12-06,20,TIMBARRA
-37.475,147.9702,305.6,2019-12-06,20,TIMBARRA
-37.4842,147.968,308.9,2019-12-06,20,TIMBARRA
-37.4605,147.5988,305.3,2019-12-06,20,MARTHAVALE
-37.461999999999996,147.6102,316.4,2019-12-06,20,MARTHAVALE
-37.4652,147.634,316.4,2019-12-06,20,STIRLING
-37.4668,147.6461,305.1,2019-12-06,20,STIRLING
-37.6398,147.9749,347.4,2019-12-06,20,NOWA NOWA
-37.4948,147.9652,328.0,2019-12-06,434,TIMBARRA
-37.499,147.9447,308.2,2019-12-06,434,TIMBARRA
-37.4997,147.9598,327.1,2019-12-06,434,TIMBARRA
-37.4885,147.9543,308.0,2019-12-06,434,TIMBARRA
-37.434,147.9809,334.0,2019-12-06,434,TIMBARRA
-37.3647,148.2572,308.6,2019-12-06,434,W TREE
-37.3109,148.3934,310.3,2019-12-06,434,YALMY
-37.4024,147.9847,326.1,2019-12-06,434,REEDY FLAT
-37.3082,148.3882,313.1,2019-12-06,434,YALMY
-36.5899,147.2569,334.0,2019-12-06,435,MITTA MITTA
-37.3699,147.9798,301.6,2019-12-06,1221,NUNNIONG
-37.3412,147.9437,305.8,2019-12-06,1221,NUNNIONG
-37.3728,147.9751,301.4,2019-12-06,1221,NUNNIONG
-37.3444,147.9384,304.8,2019-12-06,1221,NUNNIONG
-37.6204,147.9755,303.7,2019-12-06,1538,BUCHAN SOUTH
-37.6785,147.9032,303.4,2019-12-07,1304,NOWA NOWA
-37.6312,147.9795,306.3,2019-12-07,1304,BUCHAN SOUTH
-37.6222,147.9774,320.6,2019-12-07,1304,BUCHAN SOUTH
-37.6238,147.966,316.8,2019-12-07,1304,BUCHAN SOUTH
-37.4857,147.9628,302.5,2019-12-07,1304,TIMBARRA
-37.477,147.966,308.4,2019-12-07,1304,TIMBARRA
-37.4679,147.9639,315.9,2019-12-07,1304,TIMBARRA
-37.4086,148.3023,302.1,2019-12-07,1304,BUCHAN
-37.4103,148.2908,316.1,2019-12-07,1304,BUCHAN
-37.449,148.0298,312.4,2019-12-07,1304,BUCHAN SOUTH
-37.403,148.2773,307.8,2019-12-07,1304,BUCHAN
-37.44,148.0276,336.3,2019-12-07,1304,BUCHAN
-37.431,148.0255,315.8,2019-12-07,1304,BUCHAN
-37.4376,147.9802,314.6,2019-12-07,1304,TIMBARRA
-37.4303,147.9668,311.6,2019-12-07,1304,REEDY FLAT
-37.4705,147.6254,306.4,2019-12-07,1304,STIRLING
-37.4073,147.9964,319.3,2019-12-07,1304,REEDY FLAT
-37.4089,147.985,315.8,2019-12-07,1304,REEDY FLAT
-37.4647,147.6008,316.4,2019-12-07,1304,MARTHAVALE
-37.3999,147.983,310.6,2019-12-07,1304,REEDY FLAT
-37.4557,147.5987,319.1,2019-12-07,1304,MARTHAVALE
-37.4573,147.5874,303.8,2019-12-07,1304,MARTHAVALE
-37.3715,147.994,304.9,2019-12-07,1304,NUNNIONG
-37.3732,147.9826,303.7,2019-12-07,1304,NUNNIONG
-37.3036,148.3891,303.5,2019-12-07,1304,YALMY
-37.3642,147.9805,316.9,2019-12-07,1304,NUNNIONG
-37.3659,147.9691,316.8,2019-12-07,1304,NUNNIONG
-37.428000000000004,147.5399,308.8,2019-12-07,1304,MARTHAVALE
-37.3478,147.9649,320.1,2019-12-07,1304,NUNNIONG
-37.3405,147.9515,324.4,2019-12-07,1304,NUNNIONG
-37.3438,147.9288,308.7,2019-12-07,1304,NUNNIONG
-37.3455,147.9176,302.2,2019-12-07,1304,NUNNIONG
-37.3348,147.9267,328.6,2019-12-07,1304,NUNNIONG
-36.5998,147.2167,303.2,2019-12-07,1305,MITTA MITTA
-37.3381,147.9442,316.6,2019-12-08,8,NUNNIONG
-37.3634,147.9854,325.0,2019-12-08,8,NUNNIONG
-37.4117,148.2947,320.8,2019-12-08,8,BUCHAN
-37.4096,147.9918,321.2,2019-12-08,8,REEDY FLAT
-37.435,148.0331,333.7,2019-12-08,8,BUCHAN
-37.444,148.0308,325.4,2019-12-08,8,BUCHAN
-37.4713,147.9645,310.4,2019-12-08,8,TIMBARRA
-37.4795,147.9685,307.7,2019-12-08,8,TIMBARRA
-37.4886,147.9665,306.0,2019-12-08,8,TIMBARRA
-37.4585,147.6,319.2,2019-12-08,8,MARTHAVALE
-37.681999999999995,147.9152,325.4,2019-12-08,422,NOWA NOWA
-37.6843,147.9016,326.1,2019-12-08,422,BRUTHEN
-37.4959,147.9768,323.3,2019-12-08,422,TIMBARRA
-37.4984,147.9626,312.6,2019-12-08,422,TIMBARRA
-37.4073,148.3003,324.2,2019-12-08,422,BUCHAN
-37.4099,148.286,326.2,2019-12-08,422,BUCHAN
-37.4544,148.0371,339.9,2019-12-08,422,BUCHAN SOUTH
-37.4568,148.0237,339.1,2019-12-08,422,BUCHAN SOUTH
-37.4063,148.3082,319.0,2019-12-08,422,BUCHAN
-37.4089,148.2934,325.5,2019-12-08,422,BUCHAN
-37.4113,148.2798,325.3,2019-12-08,422,BUCHAN
-37.4547,148.0303,348.5,2019-12-08,422,BUCHAN SOUTH
-37.445,148.0274,341.5,2019-12-08,422,BUCHAN
-37.4352,148.0242,339.4,2019-12-08,422,BUCHAN
-37.4399,147.9971,329.0,2019-12-08,422,TIMBARRA
-37.4181,148.0044,334.0,2019-12-08,422,BUCHAN
-37.4107,147.9876,322.0,2019-12-08,422,REEDY FLAT
-37.4734,147.6267,323.2,2019-12-08,422,STIRLING
-37.4682,147.5979,331.4,2019-12-08,422,MARTHAVALE
-37.4586,147.5952,331.2,2019-12-08,422,MARTHAVALE
-37.4608,147.5826,320.5,2019-12-08,422,MARTHAVALE
-37.3065,148.398,327.2,2019-12-08,422,YALMY
-37.3089,148.3847,323.0,2019-12-08,422,YALMY
-37.3689,147.9916,343.5,2019-12-08,422,NUNNIONG
-37.3715,147.9769,350.4,2019-12-08,422,NUNNIONG
-37.4484,147.5378,326.5,2019-12-08,422,MARTHAVALE
-37.3703,147.9864,347.8,2019-12-08,422,NUNNIONG
-37.3729,147.9716,322.3,2019-12-08,422,NUNNIONG
-37.4457,147.5452,318.1,2019-12-08,422,MARTHAVALE
-37.4479,147.5323,317.8,2019-12-08,422,MARTHAVALE
-37.3532,147.9669,333.2,2019-12-08,422,NUNNIONG
-37.3434,147.9638,361.4,2019-12-08,422,NUNNIONG
-37.3505,147.923,332.9,2019-12-08,422,NUNNIONG
-37.3528,147.91,330.7,2019-12-08,422,NUNNIONG
-37.2647,148.3515,315.2,2019-12-08,422,YALMY
-37.3385,147.9332,314.9,2019-12-08,422,NUNNIONG
-38.1249,141.8139,315.4,2019-12-08,422,HOMERTON
-36.5944,147.2307,340.0,2019-12-08,422,MITTA MITTA
-36.5746,147.2205,317.9,2019-12-08,422,MITTA MITTA
-36.5434,147.2265,327.8,2019-12-08,422,ESKDALE
-36.5457,147.2133,330.8,2019-12-08,422,ESKDALE
-37.319,147.9482,314.2,2019-12-08,1526,NUNNIONG
-37.3299,147.9586,322.5,2019-12-08,1526,NUNNIONG
-37.3315,147.9709,313.4,2019-12-08,1526,NUNNIONG
-37.3408,147.969,320.7,2019-12-08,1526,NUNNIONG
-37.3439,147.9193,309.1,2019-12-08,1526,NUNNIONG
-37.404,148.308,300.1,2019-12-08,1526,BUCHAN
-37.4068,148.2888,312.0,2019-12-08,1526,BUCHAN
-37.4084,148.3017,305.8,2019-12-08,1526,BUCHAN
-37.4348,147.9824,304.1,2019-12-08,1526,TIMBARRA
-37.4364,147.9946,308.0,2019-12-08,1526,TIMBARRA
-37.4569,147.6022,310.7,2019-12-08,1526,MARTHAVALE
-37.4661,147.6004,309.9,2019-12-08,1526,MARTHAVALE
-37.4676,147.6121,303.5,2019-12-08,1526,STIRLING
-37.4708,147.6357,305.9,2019-12-08,1526,STIRLING
-37.4724,147.6478,302.1,2019-12-08,1526,STIRLING
-37.3008,148.3975,322.7,2019-12-09,51,YALMY
-37.3001,148.3912,318.9,2019-12-09,51,YALMY
-37.3018,148.4202,316.7,2019-12-09,51,YALMY
-37.4374,147.9792,321.4,2019-12-09,51,TIMBARRA
-37.4395,148.0114,333.7,2019-12-09,51,BUCHAN
-37.4417,148.04399999999998,359.2,2019-12-09,51,BUCHAN
-37.439,147.972,315.8,2019-12-09,51,TIMBARRA
-37.441,148.0043,327.7,2019-12-09,51,BUCHAN
-37.443000000000005,148.0364,360.9,2019-12-09,51,BUCHAN
-37.445,148.0697,318.8,2019-12-09,51,BUCHAN
-37.4825,147.966,325.4,2019-12-09,51,TIMBARRA
-37.4848,148.002,317.5,2019-12-09,51,BUCHAN SOUTH
-37.4544,147.5664,317.1,2019-12-09,327,MARTHAVALE
-37.4011,148.3035,315.4,2019-12-09,327,BUCHAN
-38.228,147.1682,301.7,2019-12-09,1252,LONGFORD
-37.6773,147.9106,302.6,2019-12-09,1252,NOWA NOWA
-37.4862,147.9818,340.9,2019-12-09,1252,TIMBARRA
-37.4877,147.9697,346.6,2019-12-09,1252,TIMBARRA
-37.4891,147.9575,308.6,2019-12-09,1252,TIMBARRA
-37.4767,147.9799,363.7,2019-12-09,1252,TIMBARRA
-37.4781,147.9676,356.9,2019-12-09,1252,TIMBARRA
-37.4796,147.9554,336.3,2019-12-09,1252,TIMBARRA
-37.481,147.9433,359.1,2019-12-09,1252,TIMBARRA
-37.4825,147.9307,321.5,2019-12-09,1252,TIMBARRA
-37.4743,147.9738,349.1,2019-12-09,1252,TIMBARRA
-37.4758,147.9615,318.8,2019-12-09,1252,TIMBARRA
-37.4772,147.9495,351.5,2019-12-09,1252,TIMBARRA
-37.4787,147.9373,347.2,2019-12-09,1252,TIMBARRA
-37.4569,148.0357,309.4,2019-12-09,1252,BUCHAN SOUTH
-37.4585,148.0228,309.5,2019-12-09,1252,BUCHAN SOUTH
-37.4647,147.9719,333.8,2019-12-09,1252,TIMBARRA
-37.4662,147.9595,353.2,2019-12-09,1252,TIMBARRA
-37.4677,147.9474,357.1,2019-12-09,1252,TIMBARRA
-37.4691,147.9352,344.9,2019-12-09,1252,TIMBARRA
-37.4133,148.3107,306.8,2019-12-09,1252,BUCHAN
-37.4148,148.2985,340.4,2019-12-09,1252,BUCHAN
-37.4164,148.2861,348.1,2019-12-09,1252,BUCHAN
-37.418,148.2734,301.5,2019-12-09,1252,BUCHAN
-37.4474,148.0341,324.9,2019-12-09,1252,BUCHAN
-37.4489,148.0211,327.5,2019-12-09,1252,BUCHAN SOUTH
-37.4505,148.0084,385.1,2019-12-09,1252,BUCHAN SOUTH
-37.452,147.9957,324.9,2019-12-09,1252,TIMBARRA
-37.4535,147.9832,316.8,2019-12-09,1252,TIMBARRA
-37.4551,147.9702,318.1,2019-12-09,1252,TIMBARRA
-37.4567,147.9574,337.4,2019-12-09,1252,TIMBARRA
-37.4582,147.9451,321.2,2019-12-09,1252,TIMBARRA
-37.4038,148.3092,330.1,2019-12-09,1252,BUCHAN
-37.4053,148.2971,320.0,2019-12-09,1252,BUCHAN
-37.4069,148.2846,312.8,2019-12-09,1252,BUCHAN
-37.4085,148.2717,321.6,2019-12-09,1252,BUCHAN
-37.4393,148.0196,342.8,2019-12-09,1252,BUCHAN
-37.4409,148.0067,386.1,2019-12-09,1252,BUCHAN
-37.4424,147.994,365.3,2019-12-09,1252,TIMBARRA
-37.444,147.9812,355.4,2019-12-09,1252,TIMBARRA
-37.4455,147.9686,352.1,2019-12-09,1252,TIMBARRA
-37.4471,147.9556,339.4,2019-12-09,1252,TIMBARRA
-37.4486,147.9429,316.8,2019-12-09,1252,TIMBARRA
-37.3943,148.3078,340.7,2019-12-09,1252,BUCHAN
-37.3958,148.2958,340.1,2019-12-09,1252,W TREE
-37.4282,148.0308,341.6,2019-12-09,1252,BUCHAN
-37.4297,148.0182,355.5,2019-12-09,1252,BUCHAN
-37.4313,148.0051,316.8,2019-12-09,1252,BUCHAN
-37.4359,147.9667,340.9,2019-12-09,1252,TIMBARRA
-37.4375,147.9541,358.8,2019-12-09,1252,TIMBARRA
-37.439,147.9412,318.0,2019-12-09,1252,TIMBARRA
-37.4762,147.629,325.1,2019-12-09,1252,STIRLING
-37.4778,147.6154,320.6,2019-12-09,1252,STIRLING
-37.4794,147.6018,308.7,2019-12-09,1252,MARTHAVALE
-37.4186,148.0289,328.6,2019-12-09,1252,BUCHAN
-37.4201,148.0167,338.1,2019-12-09,1252,BUCHAN
-37.4279,147.9522,322.0,2019-12-09,1252,REEDY FLAT
-37.4294,147.9393,328.7,2019-12-09,1252,REEDY FLAT
-37.4664,147.6275,314.9,2019-12-09,1252,STIRLING
-37.4679,147.6143,345.8,2019-12-09,1252,STIRLING
-37.4696,147.6005,328.6,2019-12-09,1252,MARTHAVALE
-37.4741,147.5615,349.6,2019-12-09,1252,MARTHAVALE
-37.4757,147.5482,382.2,2019-12-09,1252,MARTHAVALE
-37.4772,147.5351,400.2,2019-12-09,1252,MARTHAVALE
-37.4788,147.5216,307.2,2019-12-09,1252,MARTHAVALE
-37.4106,148.0145,313.8,2019-12-09,1252,BUCHAN
-37.4614,147.5849,312.2,2019-12-09,1252,MARTHAVALE
-37.4629,147.572,315.6,2019-12-09,1252,MARTHAVALE
-37.4644,147.5593,346.4,2019-12-09,1252,MARTHAVALE
-37.466,147.5458,373.1,2019-12-09,1252,MARTHAVALE
-37.4675,147.5327,397.3,2019-12-09,1252,MARTHAVALE
-37.4691,147.5192,315.5,2019-12-09,1252,MARTHAVALE
-37.4026,147.9999,315.4,2019-12-09,1252,REEDY FLAT
-37.4517,147.5831,315.3,2019-12-09,1252,MARTHAVALE
-37.4532,147.57,313.4,2019-12-09,1252,MARTHAVALE
-37.4548,147.5567,334.3,2019-12-09,1252,MARTHAVALE
-37.4563,147.5435,342.0,2019-12-09,1252,MARTHAVALE
-37.4578,147.5303,341.5,2019-12-09,1252,MARTHAVALE
-37.3505,148.3496,305.1,2019-12-09,1252,W TREE
-37.4435,147.5682,302.4,2019-12-09,1252,MARTHAVALE
-37.445,147.5551,300.3,2019-12-09,1252,MARTHAVALE
-37.4465,147.5418,313.7,2019-12-09,1252,MARTHAVALE
-37.4481,147.5283,315.1,2019-12-09,1252,MARTHAVALE
-37.3303,148.4356,305.9,2019-12-09,1252,YALMY
-37.3319,148.4228,307.6,2019-12-09,1252,YALMY
-37.306,148.437,321.6,2019-12-09,1252,YALMY
-37.3076,148.4241,327.0,2019-12-09,1252,YALMY
-37.3603,147.9981,300.9,2019-12-09,1252,BUCHAN
-37.3618,147.9854,317.7,2019-12-09,1252,NUNNIONG
-37.4099,147.5847,310.4,2019-12-09,1252,MARTHAVALE
-37.2966,148.4348,301.4,2019-12-09,1252,YALMY
-37.2982,148.4225,318.7,2019-12-09,1252,YALMY
-37.2998,148.4098,317.7,2019-12-09,1252,YALMY
-37.3014,148.3971,317.6,2019-12-09,1252,YALMY
-37.3522,147.9839,327.7,2019-12-09,1252,NUNNIONG
-37.3538,147.9711,321.8,2019-12-09,1252,NUNNIONG
-37.4002,147.5829,320.5,2019-12-09,1252,MARTHAVALE
-37.4017,147.5703,302.3,2019-12-09,1252,MARTHAVALE
-37.2904,148.4077,323.7,2019-12-09,1252,YALMY
-37.292,148.3951,346.4,2019-12-09,1252,YALMY
-37.3442,147.9697,327.9,2019-12-09,1252,NUNNIONG
-37.2826,148.3932,303.2,2019-12-09,1252,YALMY
-37.3361,147.9554,319.7,2019-12-09,1252,NUNNIONG
-37.3376,147.9427,315.2,2019-12-09,1252,NUNNIONG
-37.3408,147.9166,331.6,2019-12-09,1252,NUNNIONG
-37.3423,147.9034,322.9,2019-12-09,1252,ENSAY
-37.325,147.9661,312.1,2019-12-09,1252,NUNNIONG
-37.3265,147.9538,339.8,2019-12-09,1252,NUNNIONG
-37.328,147.9411,355.9,2019-12-09,1252,NUNNIONG
-37.3295,147.9283,358.3,2019-12-09,1252,NUNNIONG
-37.3311,147.9152,328.0,2019-12-09,1252,NUNNIONG
-37.3327,147.9021,328.5,2019-12-09,1252,ENSAY NORTH
-37.2683,148.3526,306.0,2019-12-09,1252,YALMY
-37.3169,147.9521,311.4,2019-12-09,1252,NUNNIONG
-37.3184,147.9393,328.2,2019-12-09,1252,NUNNIONG
-37.32,147.9261,318.1,2019-12-09,1252,NUNNIONG
-37.3231,147.9001,314.0,2019-12-09,1252,ENSAY NORTH
-37.3247,147.8869,301.8,2019-12-09,1252,ENSAY NORTH
-37.2589,148.3505,307.7,2019-12-09,1252,YALMY
-37.2967,148.4218,308.3,2019-12-09,1431,YALMY
-37.2908,148.4178,310.3,2019-12-09,1431,YALMY
-37.3933,148.3217,307.7,2019-12-09,1431,BUCHAN
-37.3266,147.9243,305.6,2019-12-09,1431,NUNNIONG
-37.4516,147.537,314.4,2019-12-09,1431,MARTHAVALE
-37.4624,147.5792,315.3,2019-12-09,1431,MARTHAVALE
-37.4733,147.6223,309.2,2019-12-09,1431,STIRLING
-37.4684,147.5339,322.2,2019-12-09,1431,MARTHAVALE
-37.4785,147.5739,321.3,2019-12-09,1431,MARTHAVALE
-37.4527,147.5784,309.9,2019-12-09,1431,MARTHAVALE
-37.4644,147.6233,314.6,2019-12-09,1431,STIRLING
-37.4579,147.5312,323.2,2019-12-09,1431,MARTHAVALE
-37.4689,147.57299999999998,327.8,2019-12-09,1431,MARTHAVALE
-37.2923,148.4265,304.0,2019-12-09,1609,YALMY
-37.4381,148.0051,324.3,2019-12-09,1609,BUCHAN
-37.4545,147.5621,309.4,2019-12-09,1609,MARTHAVALE
-37.4734,148.0049,322.2,2019-12-09,1609,BUCHAN SOUTH
-37.4715,147.5573,325.9,2019-12-09,1609,MARTHAVALE
-37.4375,147.9963,324.5,2019-12-09,1609,TIMBARRA
-37.4562,147.5536,310.9,2019-12-09,1609,MARTHAVALE
-37.4579,147.5981,306.7,2019-12-09,1609,MARTHAVALE
-37.4728,147.9962,326.2,2019-12-09,1609,TIMBARRA
-37.4732,147.549,319.3,2019-12-09,1609,MARTHAVALE
-37.4753,147.6001,305.3,2019-12-09,1609,MARTHAVALE
-37.0966,148.6977,319.3,2019-12-09,2355,BONANG
-37.3536,148.3508,322.6,2019-12-09,2355,W TREE
-37.3275,147.9205,331.5,2019-12-09,2356,NUNNIONG
-37.4209,148.0393,329.2,2019-12-09,2356,BUCHAN
-37.4458,148.0013,331.7,2019-12-09,2356,TIMBARRA
-37.3972,147.5872,316.4,2019-12-09,2356,MARTHAVALE
-37.4076,147.5848,322.7,2019-12-09,2356,MARTHAVALE
-37.4587,147.5665,340.2,2019-12-09,2356,MARTHAVALE
-37.4615,147.5816,327.0,2019-12-09,2356,MARTHAVALE
